Name,G,FGA,3PA,FTA,ORB,TRB.1,AST.1,STL,BLK,TOV,PF,MP.1,PTS.1,FG%,3P%,FT%,Years,AP,LAT,SR,TQS,SVL,MVL,MBP,VORP_Max
washier01,28.0,10.069722036541892,5.552815842245989,2.1843499331550804,,4.525,0.925,1.1795398841354725,0.5132742869875223,1.5662990196078432,1.8095393270944744,23.55,12.525,0.4295,0.3405,0.7745000000000001,4.0,0.25,,,,,,,0.1
watkida01,26.5,3.89298618048618,0.0,2.168073593073593,,5.025,0.525,0.7238178488178488,2.2238969363969368,,,20.0,5.175,0.51,,0.45425,4.0,0.75,11.65,,3.56,26.5,31.0,14.0,0.0
watsocj01,29.75,8.337402669632926,3.4903040415276227,4.327808676307008,,3.7,4.85,1.6576844642195032,0.11898405635891733,,,34.125,11.95,0.43025,0.39299999999999996,0.7709999999999999,4.0,0.25,,,,,,,1.3
watsoea01,32.25,8.956523399315738,3.030455767350929,3.3381292766373414,,3.75,4.725,1.81893022971652,0.3791926319648094,3.5208944281524928,3.003217660475725,34.5,11.3,0.44275,0.33875000000000005,0.6485,4.0,0.75,10.97,,3.19,32.5,37.5,4.0,0.8
watsoja01,28.75,10.254118566618569,1.9011544011544013,2.967592592592593,,4.75,2.575,1.3419612794612794,0.4933261183261183,2.1879509379509385,2.0427489177489178,29.3,11.575,0.445,0.23025,0.602,4.0,0.0,,,,,,,0.2
waynsma01,31.66666666666667,9.827586206896553,3.4730059212817834,4.2605363984674325,0.4855451062347614,2.7,3.4666666666666663,0.9177986764193662,0.03169627307558342,2.3737373737373737,2.300592128178335,26.23333333333333,12.733333333333334,0.4156666666666666,0.2946666666666667,0.8420000000000001,3.0,0.3333333333333333,,,,,,,0.0
wearda01,32.5,5.645918436819173,1.0574039112642053,1.2367560575281162,1.4361484646411116,4.2,0.75,0.5170952202202203,0.18667978640405114,0.9182684522758052,1.6543947440087146,21.275,6.675,0.4680000000000001,0.4375,0.6982499999999999,4.0,0.5,,,,,,,0.0
weartr01,32.0,6.628799019607843,0.3827818627450981,1.8122549019607843,1.6390012254901962,4.125,0.625,0.6010110294117648,0.7425551470588236,0.910171568627451,2.3105392156862745,22.25,8.275,0.49225,0.39425,0.79525,4.0,0.5,,,,,,,-0.7
weathcl01,29.25,11.852460488505747,0.6209889846743295,6.301664272030653,,11.25,1.475,1.3277159163473815,1.9486250798212008,2.465267800127714,2.5554657567049808,35.45,18.15,0.5754999999999999,0.3215,0.6752499999999999,4.0,0.0,,,,,,,2.8
weaveky01,30.25,6.9555539993775275,1.2393588546529724,3.481370992841581,,4.6,3.725,1.483800186741363,0.7386150015561781,2.771428571428572,,29.075,9.2,0.455,0.242,0.6855,4.0,0.0,,,,,,,0.3
webbech01,35.0,12.36437908496732,1.9052287581699343,4.203431372549018,,10.05,2.35,1.4746732026143792,2.499183006535948,2.855392156862745,2.872549019607843,31.9,17.35,0.5875,0.2985,0.524,2.0,1.0,,,,,,,6.1
webbma01,28.0,2.7112504353883664,,1.1213862765586904,,2.566666666666667,,,,,,10.866666666666667,3.6,0.613,,0.5353333333333333,3.0,1.0,,,,,,,0.0
webbsp01,34.75,11.000512645249488,,4.610133287764866,,2.2,7.125,1.9242424242424243,0.18181818181818185,2.4545454545454546,2.636363636363636,28.75,14.075,0.475,,0.76925,4.0,0.0,,,,,,,1.5
weberbr01,31.75,5.637896825396826,1.1831349206349209,2.3994047619047616,0.7998015873015873,3.375,3.125,3.054563492063492,0.20376984126984127,1.493452380952381,2.1785714285714284,23.775,6.950000000000001,0.42125,0.28325,0.765,4.0,0.0,,,,,,,0.0
webstje01,31.25,14.033482142857142,0.2675595238095238,4.5383184523809526,,6.325,0.5,0.715625,0.6310267857142857,1.826190476190476,3.2241071428571435,29.375,18.225,0.523,0.188,0.7789999999999999,4.0,0.25,,,,,,,-0.1
weemsso01,34.5,10.992857142857144,3.6899159663865553,2.117647058823529,,4.65,2.35,1.3046218487394958,0.3319327731092437,2.8235294117647056,,31.2,13.4,0.4745,0.3655,0.7659999999999999,2.0,0.0,,,,,,,0.0
wellsbo01,29.0,16.454844006568145,3.767118226600985,6.564778325123153,,7.275,3.35,2.9940270935960585,0.7983990147783251,3.5760810071154894,2.8674876847290642,31.03333333333333,21.5,0.47875,0.32075,0.67625,4.0,0.0,,,,,,,2.4
wellsbu01,26.25,16.269479733817306,2.490155945419104,5.751927471936548,,6.85,1.975,1.318347112993211,0.8831501646837401,2.4946427371109765,2.4972793573973253,31.975,22.25,0.519,0.373,0.7290000000000001,4.0,0.0,,,,,,,-0.3
welpch01,32.25,11.102865783410136,,4.603197004608296,,7.675,,0.8333453341013825,1.4348790322580645,2.420766129032258,3.5900129608294935,31.875,15.95,0.56975,,0.7090000000000001,4.0,0.0,,,,,,,-0.2
wennibi01,31.0,5.574442224442223,,2.4515401265401264,,5.175000000000002,0.8,0.43869463869463865,1.2177239427239428,1.206968031968032,3.0520979020979015,24.1,8.225,0.55875,,0.7162499999999999,4.0,0.0,,,,,,,0.2
wenstma01,29.75,1.2001420454545455,0.030303030303030307,0.5389204545454546,,1.0499999999999998,0.175,,,,,3.95,1.55,0.4935,0.0,0.57975,4.0,0.0,,,,,,,-0.1
werdaro01,26.75,7.2826920638945225,0.050107758620689655,3.637798977349561,,6.7250000000000005,1.275,1.013242689317106,1.7499313302907369,2.5176533975659234,3.6733487576064903,27.275,9.65,0.48825,0.5,0.6875000000000001,4.0,0.0,,,,,,,0.0
wesleda01,24.0,11.114265364265362,4.3557183557183565,5.86925111925112,,3.333333333333333,4.166666666666667,1.9786324786324787,0.20736670736670734,3.3633496133496137,2.7131664631664627,30.16666666666667,16.333333333333332,0.44299999999999995,0.38866666666666666,0.8306666666666667,3.0,0.0,,,,,,,2.5
westbru01,37.5,6.471153846153847,1.2927350427350428,2.3536324786324787,,2.35,2.5,1.002136752136752,0.10363247863247864,2.4615384615384617,,21.4,8.049999999999999,0.461,0.3735,0.6305,2.0,1.0,,,,,,,8.3
westda01,31.5,10.863579218913273,0.4304956896551724,6.9760726880877755,,10.4,2.125,1.3810083594566354,1.8222635841170325,2.5503526645768027,2.7787682863113896,33.45,16.975,0.5329999999999999,0.22233333333333336,0.7477499999999999,4.0,0.5,12.18,,3.43,28.5,31.5,11.0,3.3
westde01,29.66666666666667,10.459884201819683,3.4840777502067826,3.002093672456576,,4.233333333333333,3.0333333333333337,1.3673748966087675,0.16961331679073613,,,26.9,14.033333333333333,0.4843333333333333,0.3013333333333333,0.7909999999999999,3.0,0.0,11.199999999999998,,3.15,30.0,35.0,12.0,2.4
westdo01,34.5,11.729227761485825,3.5385326675649256,3.439994980317561,,4.6000000000000005,1.425,0.9214485746743812,0.3694684420490872,2.1561913819978336,2.988012205754141,32.25,14.9,0.4885000000000001,0.3906666666666667,0.7137500000000001,4.0,0.0,,,,,,,1.1
westma01,29.25,8.596654351395731,,3.5962438423645318,,9.55,0.6,0.4606116584564861,3.8106527093596063,1.7376436781609197,3.3006362889983576,30.275,11.45,0.54525,,0.4925000000000001,4.0,0.0,,,,,,,2.4
westma02,25.75,2.339732854864434,0.4626794258373206,1.115311004784689,,2.2,0.75,1.1298943381180222,0.18693181818181814,,,13.425,3.075,0.40925,0.19525,0.6375,4.0,0.0,,,,,,,0.1
whalero01,29.5,12.349485697492163,0.16147139498432606,4.177979455888939,,6.125,1.025,,,,,23.775,14.85,0.48075,0.24100000000000002,0.59525,4.0,0.0,12.11,,3.25,28.5,33.5,15.0,-0.1
whatlen01,31.5,10.315524193548388,,4.533770161290323,,3.25,6.300000000000002,1.6305443548387095,0.2998991935483871,3.76008064516129,2.743951612903226,33.40000000000001,13.65,0.4975,,0.746,2.0,0.0,,,,,,,0.1
wheatde01,34.0,11.776948051948054,6.2804239877769295,3.9816271963330787,,2.6000000000000005,3.65,1.4948497580850524,0.1838871912401324,2.2520499108734398,1.6613509039979628,33.5,16.025,0.45325,0.3805,0.7597499999999999,4.0,0.75,,,,,,,-0.1
wheelty01,31.25,12.300163398692813,6.45343137254902,3.879084967320261,,2.8,5.65,1.6576252723311546,0.047984749455337684,3.57683369644154,1.9185185185185183,33.36666666666667,15.249999999999998,0.41225,0.37125,0.6975,4.0,0.0,,,,,,,0.0
whitedj01,31.33333333333333,9.937957157784744,0.030303030303030307,5.222331069313828,,7.5,0.9666666666666668,0.7152124695228143,2.0415033960292583,1.9090909090909087,,31.133333333333336,14.833333333333336,0.5630000000000001,0.333,0.6943333333333334,3.0,0.0,,,,,,,0.1
whitedo01,25.0,7.88510280042538,,2.437677242112726,,1.35,2.95,,,,,28.9,10.425,0.411,,0.7590000000000001,4.0,0.0,,,,,,,0.0
whiteha01,34.0,9.382352941176473,0.14705882352941174,5.5,2.7058823529411766,8.9,0.3,0.5588235294117647,5.352941176470588,1.8823529411764703,2.411764705882353,26.1,13.1,0.524,0.6,0.588,1.0,0.0,11.83,,3.54,27.0,31.5,12.0,2.4
whiteis01,28.0,13.165775401069519,5.628342245989304,4.3141711229946536,0.7647058823529411,3.75,4.3,1.2700534759358288,1.038770053475936,3.4090909090909087,2.3516042780748663,30.05,15.1,0.373,0.35550000000000004,0.753,2.0,0.0,11.65,3.21,3.34,27.5,35.5,,-1.0
whiteja01,26.25,4.458056133056132,0.0,2.8378898128898133,,5.050000000000002,0.225,0.5735446985446986,1.5517844767844768,1.4800415800415803,2.242758142758143,13.0,6.25,0.5337500000000001,,0.44475,4.0,0.5,,,,,,,0.0
whiteja02,30.75,7.73493265993266,2.8628787878787882,2.9907407407407405,,4.199999999999998,2.6,0.9472222222222222,0.6113636363636364,,,26.9,10.125,0.43375,0.32125000000000004,0.73475,4.0,0.25,,,,,,,0.0
whitera01,31.75,9.76733870967742,0.5682347670250896,5.301001146426311,,8.3,0.65,0.9405340765338392,0.523477031941809,2.191996758380772,3.5136721220746363,27.8,15.4,0.58325,0.5933333333333334,0.68275,4.0,0.0,,,,,,,-0.2
whitero02,28.0,13.785714285714285,3.3928571428571432,5.7142857142857135,,6.5,1.5,1.2142857142857142,0.7142857142857143,2.9285714285714284,2.607142857142857,30.9,18.7,0.487,0.34700000000000003,0.713,1.0,0.0,12.07,,3.47,27.5,33.0,16.0,-0.2
whitero03,34.0,9.647058823529411,0.35294117647058826,6.029411764705883,2.5,9.3,5.0,1.1764705882352942,0.9411764705882352,3.8235294117647056,2.617647058823529,31.5,13.4,0.534,0.333,0.498,1.0,0.0,,,,,,,0.0
whitfdw01,22.33333333333333,8.467727674624227,0.07493368700265253,4.636015325670498,,7.0,0.4666666666666666,0.308060713233127,1.0638078396699089,2.5026525198939,2.7708517536103745,23.83333333333333,12.7,0.5556666666666666,0.0,0.6376666666666667,3.0,0.0,,,,,,,-0.2
whitnch01,29.0,10.811904761904763,6.960714285714285,3.0702380952380954,,3.7,6.1,1.9488095238095235,0.03333333333333333,3.511904761904762,3.146428571428572,36.3,14.55,0.4255,0.4135,0.7845,2.0,0.0,,,,,,,1.7
whittsh01,28.5,6.342871543778802,0.3732718894009217,2.878485023041475,1.847667050691244,5.825,0.6000000000000001,0.4971198156682028,0.9964429723502304,1.1976526497695852,1.930479550691244,20.375,8.725,0.4955000000000001,0.1575,0.6635,4.0,0.0,,,,,,,0.1
wiggian01,35.0,12.057142857142857,3.6,6.485714285714287,2.1714285714285717,5.9,1.5,1.1714285714285717,0.9714285714285714,2.2857142857142856,2.685714285714285,32.8,17.1,0.448,0.341,0.775,1.0,1.0,,,,,,,0.0
wiggimi01,26.0,13.260732323232324,,4.055871212121212,,6.966666666666666,,1.546717171717172,0.13352272727272727,1.71875,2.740214646464646,29.96666666666667,17.333333333333332,0.5236666666666667,,0.691,3.0,0.0,,,,,,,1.0
wilcoch01,35.0,6.058006535947713,0.027777777777777776,2.5269607843137254,,4.6,1.0,0.477124183006536,1.0008169934640525,,,16.35,7.8,0.542,0.0,0.5954999999999999,2.0,1.0,,,,,,,0.7
wilcocj01,32.75,11.27538714349376,5.9076843805704105,2.7215212789661316,0.8357843137254901,3.375,1.625,0.8546819295900179,0.7467134581105169,1.356701203208556,1.910789884135472,28.5,14.349999999999998,0.4320000000000001,0.39025,0.8334999999999999,4.0,0.25,11.3,2.92,3.22,31.0,37.5,,0.0
wileymo01,28.25,10.541643860609376,2.8700852946542605,2.5536854588578723,,2.85,3.75,1.6438035942346292,0.08939974457215838,2.3523307790549173,2.4798850574712645,28.275,12.55,0.43475,0.37025,0.7775000000000001,4.0,0.0,,,,,,,0.1
wilkida02,29.25,8.717035361153007,2.240807776101894,4.165556393497569,,4.975,2.625,1.189504776269482,0.4736425339366516,,,30.2,10.8,0.40825,0.29700000000000004,0.7257499999999999,4.0,0.25,11.92,,3.15,26.5,31.0,15.0,0.8
wilkido01,26.0,17.268145161290324,,4.093413978494623,,7.366666666666667,1.4666666666666666,1.3689516129032258,1.728494623655914,1.8528225806451613,2.6081989247311825,34.666666666666664,21.166666666666668,0.5289999999999999,,0.7086666666666667,3.0,0.0,,,,,,,5.2
wilkied01,31.5,11.931363745210726,,6.9713840996168575,,8.825000000000003,,,,,,,19.0,0.59675,,0.6595,4.0,0.0,,,,,,,-0.3
wilkige01,28.33333333333333,13.73490338164251,0.25072463768115943,4.189794685990337,,4.133333333333333,1.6,1.3865640096618357,0.2555253623188405,2.5196256038647338,2.145199275362319,32.13333333333333,16.966666666666665,0.5146666666666667,0.15,0.6626666666666666,3.0,0.0,,,,,,,2.6
wilksmi01,29.25,8.588152841781874,2.5758448540706604,4.207853302611366,,3.65,3.0,1.5910330261136711,0.18993855606758836,,,32.300000000000004,10.95,0.39625,0.32175,0.7055,4.0,0.0,,,,,,,0.0
williaa01,29.25,6.672131283068782,,2.6097635582010583,,6.074999999999998,1.025,0.5627728174603175,1.6814236111111107,2.0015790343915345,2.892352843915344,23.475,9.175,0.5522499999999999,,0.6475000000000001,4.0,0.25,,,,,,,1.4
willial02,32.75,8.29529641768731,2.8656129607268133,3.351510838939681,,3.7,4.2,1.5218216318785578,0.2866712667471681,2.3030374906560858,2.604249324363176,29.85,10.775,0.43225,0.3425,0.7235,4.0,0.75,,,,,,,1.7
willial03,28.0,11.7099358974359,0.02884615384615385,5.860027472527473,3.5995421245421246,10.125,1.075,0.9766483516483516,1.9382326007326005,1.7731227106227108,2.776648351648352,27.275,15.65,0.4925,0.0,0.6930000000000001,4.0,0.0,12.26,3.54,3.5,25.5,28.5,8.0,0.1
willibr01,28.0,10.520238095238094,3.3443452380952383,3.7452380952380953,,5.25,1.0,,,,,29.73333333333333,13.375,0.44225,0.35450000000000004,0.7337499999999999,4.0,0.0,,,,,,,0.0
willibu01,28.33333333333333,8.609677419354838,,4.945878136200717,,10.866666666666665,0.9,,,,,34.8,13.666666666666664,0.612,,0.617,3.0,0.0,,,,,,,2.9
willico01,32.0,8.291544258832566,2.6492127496159754,2.7211693548387097,,3.1500000000000004,2.725,0.912099174347158,0.046308563748079866,2.0729622695852536,2.0560723886328724,27.275,10.325,0.45425,0.35,0.7275,4.0,0.0,,,,,,,0.0
willico02,30.33333333333333,11.93547846489023,0.15384615384615385,6.5013407072230605,,6.7666666666666675,2.066666666666667,1.084632143455673,1.0718116306351602,2.409418468241998,2.5040221216691805,28.43333333333333,18.233333333333334,0.5833333333333334,0.16699999999999998,0.6633333333333333,3.0,1.0,,,,,,,1.3
willide01,33.666666666666664,9.346153846153848,4.310096153846153,2.1225961538461537,,3.266666666666667,5.833333333333332,1.1483974358974358,0.2204594017094017,,,31.566666666666666,10.933333333333332,0.4223333333333333,0.3706666666666667,0.6656666666666666,3.0,1.0,10.83,,3.25,30.0,35.0,15.0,3.9
willide02,34.5,9.548387096774192,1.231748726655348,8.097198641765704,2.4783531409168083,7.7,0.9,0.7932937181663837,0.6646859083191851,2.2835314091680816,2.6528013582342957,29.1,17.6,0.5845,0.409,0.7135,2.0,0.5,11.03,,3.23,29.0,34.5,19.0,-0.2
williel01,34.0,7.573529411764706,2.9411764705882346,4.441176470588236,0.7352941176470589,3.15,2.25,0.9705882352941176,0.07352941176470587,1.897058823529412,2.0294117647058822,33.3,11.05,0.45,0.308,0.629,2.0,0.5,,,,,,,0.0
willier01,30.0,12.866666666666667,1.3833333333333333,6.7333333333333325,,5.85,1.85,1.6,0.3833333333333333,2.2,2.6833333333333336,30.35,16.7,0.4605,0.18600000000000005,0.6735,2.0,0.0,11.71,,3.56,28.5,29.0,17.0,1.0
willifr02,33.666666666666664,11.644905462184873,4.0957808123249295,4.5093137254901965,,3.9333333333333336,4.3,2.1038865546218486,0.27722338935574226,2.7243347338935577,1.8183998599439777,31.66666666666667,14.166666666666664,0.395,0.3253333333333333,0.8059999999999999,3.0,1.0,,,,,,,-0.1
willihe01,28.5,14.64867342314506,,4.4578029085815505,,9.75,0.85,,,,,37.625,17.549999999999994,0.49700000000000005,,0.669,4.0,0.0,,,,,,,0.2
williho01,28.75,11.19930875576037,,5.1658986175115205,,7.075,1.725,0.9038018433179724,1.682315668202765,2.3260368663594466,2.371255760368664,34.6,16.1,0.5487500000000001,,0.725,4.0,0.0,,,,,,,3.9
willija01,24.0,10.158129504903696,0.10918114143920596,5.533616920713695,,6.933333333333334,0.5,0.40257591870495096,0.7969396195202648,2.2445645752097363,3.337705305447241,28.66666666666667,14.666666666666664,0.5399999999999999,0.25,0.6383333333333333,3.0,0.0,,,,,,,2.4
willija02,24.0,11.278571428571427,4.992857142857143,3.125,,3.25,6.550000000000002,2.217857142857143,0.2607142857142857,2.6785714285714284,1.75,29.1,15.25,0.4815,0.3915,0.7915,2.0,0.0,,,,,,,1.3
willija03,36.0,14.530596854126266,7.346347769877181,4.6473963944552175,,3.6666666666666665,5.966666666666666,2.1845938375350142,0.13013000071823602,3.9266034618975794,2.3486317603964664,33.13333333333333,19.133333333333336,0.44966666666666666,0.388,0.6733333333333333,3.0,1.0,,,,,,,-0.1
willija04,32.0,9.39976955367422,2.70915157768606,3.4716871138017185,,4.800000000000002,1.5,0.7159886088638623,0.6621200670389311,,,26.875,12.6,0.4905,0.34975,0.7115,4.0,0.0,11.39,,3.23,28.0,34.0,15.0,0.0
willije01,34.0,7.442894507410637,0.27201394943330426,3.926329555361813,,9.4,1.45,1.5588491717523976,0.3936355710549259,2.3116826503923282,1.7763731473408892,28.9,10.6,0.544,0.1625,0.634,2.0,1.0,,,,,,,1.8
willijo02,33.0,12.555917986952467,,3.4911463187325262,,7.55,3.15,1.2977632805219013,0.4697110904007456,2.5596458527493007,2.9976700838769803,33.35,15.6,0.516,,0.7695000000000001,2.0,0.0,,,,,,,0.4
willijo03,33.0,9.727272727272727,0.0,5.287878787878788,3.2575757575757582,10.2,0.4,0.7121212121212122,1.1666666666666663,1.2727272727272727,2.575757575757576,28.65,13.25,0.5249999999999999,,0.552,2.0,0.5,12.74,,3.45,25.0,30.5,10.0,-0.2
williju01,29.0,6.9523809523809526,0.016666666666666666,4.375,,8.7,0.6,0.425,4.163095238095238,,,26.75,10.0,0.5429999999999999,0.0,0.581,2.0,0.0,11.9,,3.31,26.5,31.5,7.0,-0.2
willike02,26.33333333333333,8.45925925925926,0.037037037037037035,2.0212345679012347,,7.166666666666668,0.2333333333333333,0.528395061728395,0.9002469135802468,1.5370370370370368,2.988148148148148,26.9,10.1,0.5206666666666666,0.0,0.5806666666666667,3.0,0.0,,,,,,,2.2
willike03,31.0,,,,,9.0,,,,,,,20.5,,,,1.0,0.0,,,,,,,0.6
willilo01,31.5,7.097278225806452,,1.9692540322580645,,9.25,1.6,0.4601814516129033,3.71320564516129,,,,8.5,0.53,,0.48100000000000004,2.0,0.0,,,,,,,2.1
willima01,32.0,11.067980295566503,4.903448275862068,3.4172413793103447,,3.9,4.2,1.463546798029557,0.14334975369458128,2.954187192118227,2.3517241379310345,33.9,13.4,0.4035,0.2895,0.8474999999999999,2.0,0.5,,,,,,,3.1
willima02,36.0,6.861111111111112,1.2222222222222223,4.527777777777779,,6.6,0.7,1.0833333333333333,0.4722222222222222,,,22.2,11.3,0.506,0.4320000000000001,0.847,1.0,0.0,11.11,,3.17,29.5,35.0,12.0,2.7
willima03,23.33333333333333,6.6567905563347365,1.9441619915848527,2.8075327255726976,,3.0,6.9,1.0140252454417953,0.17931860682561945,,,26.133333333333336,8.266666666666667,0.39366666666666666,0.3263333333333333,0.7576666666666667,3.0,0.0,11.300000000000002,,3.4,24.5,28.0,4.0,-0.1
willima04,31.5,11.934848484848485,2.378787878787879,3.678787878787879,,5.7,2.0,,,,,30.85,14.8,0.4735,0.3615,0.7104999999999999,2.0,0.0,11.3,,3.4,24.5,28.0,4.0,0.0
willimi02,28.75,11.629568249587223,2.3306451612903225,5.610552872175263,,2.875,3.9,2.4147249809014517,0.20008193893393134,3.0015386653195,2.5306008033712017,33.7,15.8,0.48225,0.34450000000000003,0.7525,4.0,0.0,,,,,,,3.4
willimi03,25.5,9.308058608058607,,3.81496003996004,,7.175000000000002,,0.475058275058275,0.5967698967698968,2.0668997668997666,3.0144605394605395,29.35,12.3,0.53475,,0.61175,4.0,0.0,11.59,,3.42,23.5,27.5,,-0.1
willimo01,28.33333333333333,12.051085568326947,1.925074499787144,5.0842911877394625,,7.066666666666666,1.6,1.0263942103022563,0.5908897403150277,2.7858663260962118,2.37718177948063,29.9,16.2,0.485,0.316,0.743,3.0,0.0,,,,,,,0.5
willire01,34.5,12.088712951396776,5.941176470588236,4.01659486429707,,6.5,2.375,1.50535998183057,0.4808316062911651,2.263736372927549,2.7370390216897573,29.375,15.55,0.48725,0.386,0.76475,4.0,0.0,,,,,,,3.1
willire02,28.0,16.658181818181816,5.722659932659933,6.185690235690236,,7.35,3.35,1.5685185185185186,0.3290909090909091,3.04,,,22.6,0.488,0.29875,0.7190000000000001,4.0,0.0,,,,,,,0.4
willisc01,34.5,7.891073550632376,0.12573104999575588,3.62851519395637,,6.300000000000002,0.8999999999999999,,,,,22.25,11.05,0.5447500000000001,0.14300000000000002,0.625,4.0,0.0,,,,,,,0.8
willise01,23.0,4.08641975308642,0.0,2.851851851851852,,4.6000000000000005,0.7333333333333334,0.7259259259259259,3.1234567901234573,,,22.23333333333333,6.433333333333333,0.5840000000000001,,0.578,3.0,0.0,,,,,,,0.2
willish01,33.5,7.157584424423129,4.114566048742547,2.452051869976666,,2.375,2.825,0.6633523463831994,0.013157894736842105,1.7522783251231526,1.2111863711001642,19.33333333333333,10.225,0.43725,0.379,0.83775,4.0,0.0,,,,,,,0.3
willish02,34.75,8.617901992901992,0.08302620802620803,5.66574529074529,,9.075,0.85,1.1523341523341524,3.019570707070707,,,28.025,13.775,0.5655,0.2443333333333333,0.68525,4.0,1.0,11.53,,3.59,29.0,33.5,25.0,0.3
willish03,36.0,10.416666666666666,4.277777777777779,4.027777777777779,,6.2,1.9,1.3888888888888888,1.3611111111111112,,,27.8,13.2,0.416,0.312,0.7859999999999999,1.0,1.0,10.69,,3.3,32.0,31.0,,0.5
willite01,35.0,10.298195588636762,4.359625668449198,2.596801681360505,,6.875,3.85,1.4805908850026497,0.6358969263381028,2.6204954954954958,,,11.1,0.4,0.324,0.5920000000000001,4.0,0.75,11.15,,3.18,30.5,37.0,9.0,-0.1
